timestamp;ac;bag;lu;typ;al;fnr;terminal;halle;esti;duration;s;iata;sched;reg;apname;ausgang;id;lang;alname;schedDep;flstatus;status;cs;rouname;rou;stops;pos
2022-07-13T10:09:55Z;A32A;;2022-07-13T05:31:09+0200;P;LH;LH 1179;1;NA;NA;160;TRUE;OPO;2022-07-15T20:10:00+0200;NA;Porto;NA;a20220715lh1179;de;Lufthansa;2022-07-15T16:30:00+0100;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A21N;;2022-07-12T05:31:03+0200;P;LH;LH 1293;1;NA;NA;245;TRUE;LCA;2022-07-15T20:15:00+0200;NA;Larnaca;NA;a20220715lh1293;de;Lufthansa;2022-07-15T17:10:00+0300;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;CRJ9;;2022-07-12T05:31:03+0200;P;LH;LH 969;1;NA;NA;100;TRUE;LPL;2022-07-15T20:15:00+0200;NA;Liverpool;NA;a20220715lh969;de;Lufthansa;2022-07-15T17:35:00+0100;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A21N;;2022-07-13T05:31:09+0200;P;LH;LH 1293;1;NA;NA;245;TRUE;LCA;2022-07-15T20:15:00+0200;NA;Larnaca;NA;a20220715lh1293;de;Lufthansa;2022-07-15T17:10:00+0300;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;CRJ9;;2022-07-13T05:31:09+0200;P;LH;LH 969;1;NA;NA;100;TRUE;LPL;2022-07-15T20:15:00+0200;NA;Liverpool;NA;a20220715lh969;de;Lufthansa;2022-07-15T17:35:00+0100;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A21N;;2022-07-12T05:31:03+0200;P;LH;LH 1283;1;NA;NA;180;TRUE;ATH;2022-07-15T20:20:00+0200;NA;Athen;NA;a20220715lh1283;de;Lufthansa;2022-07-15T18:20:00+0300;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;CRJ9;;2022-07-12T05:31:03+0200;P;LH;LH 1085;1;NA;NA;105;TRUE;BOD;2022-07-15T20:20:00+0200;NA;Bordeaux;NA;a20220715lh1085;de;Lufthansa;2022-07-15T18:35:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A319;;2022-07-12T05:31:03+0200;P;SN;SN 2617;1;NA;NA;70;TRUE;BRU;2022-07-15T20:20:00+0200;NA;Brüssel;NA;a20220715sn2617;de;Brussels Airlines;2022-07-15T19:10:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A343;;2022-07-12T05:31:03+0200;P;LH;LH 583;1;NA;NA;265;TRUE;CAI;2022-07-15T20:20:00+0200;NA;Kairo;NA;a20220715lh583;de;Lufthansa;2022-07-15T15:55:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-12T05:31:03+0200;P;LH;LH 1079;1;NA;NA;80;TRUE;LYS;2022-07-15T20:20:00+0200;NA;Lyon-Saint Exupery;NA;a20220715lh1079;de;Lufthansa;2022-07-15T19:00:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;B753;;2022-07-12T05:31:03+0200;P;DE;DE 1503;1;NA;NA;140;TRUE;PMI;2022-07-15T20:20:00+0200;NA;Palma de Mallorca;NA;a20220715de1503;de;Condor;2022-07-15T18:00:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A21N;;2022-07-13T05:31:09+0200;P;LH;LH 1283;1;NA;NA;180;TRUE;ATH;2022-07-15T20:20:00+0200;NA;Athen;NA;a20220715lh1283;de;Lufthansa;2022-07-15T18:20:00+0300;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;CRJ9;;2022-07-13T05:31:09+0200;P;LH;LH 1085;1;NA;NA;105;TRUE;BOD;2022-07-15T20:20:00+0200;NA;Bordeaux;NA;a20220715lh1085;de;Lufthansa;2022-07-15T18:35:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A319;;2022-07-13T05:31:09+0200;P;SN;SN 2617;1;NA;NA;70;TRUE;BRU;2022-07-15T20:20:00+0200;NA;Brüssel;NA;a20220715sn2617;de;Brussels Airlines;2022-07-15T19:10:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A343;;2022-07-13T05:31:09+0200;P;LH;LH 583;1;NA;NA;265;TRUE;CAI;2022-07-15T20:20:00+0200;NA;Kairo;NA;a20220715lh583;de;Lufthansa;2022-07-15T15:55:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A321;;2022-07-13T05:31:09+0200;P;LH;LH 1079;1;NA;NA;80;TRUE;LYS;2022-07-15T20:20:00+0200;NA;Lyon-Saint Exupery;NA;a20220715lh1079;de;Lufthansa;2022-07-15T19:00:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;B753;;2022-07-13T05:31:09+0200;P;DE;DE 1503;1;NA;NA;140;TRUE;PMI;2022-07-15T20:20:00+0200;NA;Palma de Mallorca;NA;a20220715de1503;de;Condor;2022-07-15T18:00:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-12T05:31:03+0200;P;LH;LH 1169;1;NA;NA;180;TRUE;LIS;2022-07-15T20:25:00+0200;NA;Lissabon;NA;a20220715lh1169;de;Lufthansa;2022-07-15T16:25:00+0100;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A20N;;2022-07-12T05:31:03+0200;P;LH;LH 237;1;NA;NA;115;TRUE;FCO;2022-07-15T20:25:00+0200;NA;Rom-Fiumicino;NA;a20220715lh237;de;Lufthansa;2022-07-15T18:30:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A319;;2022-07-12T05:31:03+0200;P;LH;LH 1099;1;NA;NA;110;TRUE;TLS;2022-07-15T20:25:00+0200;NA;Toulouse-Blagnac;NA;a20220715lh1099;de;Lufthansa;2022-07-15T18:35:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A321;;2022-07-13T05:31:09+0200;P;LH;LH 1169;1;NA;NA;180;TRUE;LIS;2022-07-15T20:25:00+0200;NA;Lissabon;NA;a20220715lh1169;de;Lufthansa;2022-07-15T16:25:00+0100;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A20N;;2022-07-13T05:31:09+0200;P;LH;LH 237;1;NA;NA;115;TRUE;FCO;2022-07-15T20:25:00+0200;NA;Rom-Fiumicino;NA;a20220715lh237;de;Lufthansa;2022-07-15T18:30:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A319;;2022-07-13T05:31:09+0200;P;LH;LH 1099;1;NA;NA;110;TRUE;TLS;2022-07-15T20:25:00+0200;NA;Toulouse-Blagnac;NA;a20220715lh1099;de;Lufthansa;2022-07-15T18:35:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A32A;;2022-07-12T05:31:03+0200;P;LH;LH 1417;1;NA;NA;120;TRUE;DBV;2022-07-15T20:30:00+0200;NA;Dubrovnik;NA;a20220715lh1417;de;Lufthansa;2022-07-15T18:30:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A20N;;2022-07-12T05:31:03+0200;P;LH;LH 1413;1;NA;NA;110;TRUE;SPU;2022-07-15T20:30:00+0200;NA;Split;NA;a20220715lh1413;de;Lufthansa;2022-07-15T18:40:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A32A;;2022-07-13T05:31:09+0200;P;LH;LH 1417;1;NA;NA;120;TRUE;DBV;2022-07-15T20:30:00+0200;NA;Dubrovnik;NA;a20220715lh1417;de;Lufthansa;2022-07-15T18:30:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A20N;;2022-07-13T05:31:09+0200;P;LH;LH 1413;1;NA;NA;110;TRUE;SPU;2022-07-15T20:30:00+0200;NA;Split;NA;a20220715lh1413;de;Lufthansa;2022-07-15T18:40:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A32A;;2022-07-12T05:31:03+0200;P;LH;LH 841;1;NA;NA;85;TRUE;BLL;2022-07-15T20:35:00+0200;NA;Billund;NA;a20220715lh841;de;Lufthansa;2022-07-15T19:10:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A32A;;2022-07-12T05:31:03+0200;P;LH;LH 957;1;NA;NA;90;TRUE;BHX;2022-07-15T20:35:00+0200;NA;Birmingham;NA;a20220715lh957;de;Lufthansa;2022-07-15T18:05:00+0100;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A20N;;2022-07-12T05:31:03+0200;P;LH;LH 1341;1;NA;NA;100;TRUE;BUD;2022-07-15T20:35:00+0200;NA;Budapest;NA;a20220715lh1341;de;Lufthansa;2022-07-15T18:55:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;E190;;2022-07-12T05:31:03+0200;P;LH;LH 951;1;NA;NA;105;TRUE;NCL;2022-07-15T20:35:00+0200;NA;Newcastle;NA;a20220715lh951;de;Lufthansa;2022-07-15T17:50:00+0100;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A32A;;2022-07-13T05:31:09+0200;P;LH;LH 841;1;NA;NA;85;TRUE;BLL;2022-07-15T20:35:00+0200;NA;Billund;NA;a20220715lh841;de;Lufthansa;2022-07-15T19:10:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A32A;;2022-07-13T05:31:09+0200;P;LH;LH 957;1;NA;NA;90;TRUE;BHX;2022-07-15T20:35:00+0200;NA;Birmingham;NA;a20220715lh957;de;Lufthansa;2022-07-15T18:05:00+0100;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A20N;;2022-07-13T05:31:09+0200;P;LH;LH 1341;1;NA;NA;100;TRUE;BUD;2022-07-15T20:35:00+0200;NA;Budapest;NA;a20220715lh1341;de;Lufthansa;2022-07-15T18:55:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;E190;;2022-07-13T05:31:09+0200;P;LH;LH 951;1;NA;NA;105;TRUE;NCL;2022-07-15T20:35:00+0200;NA;Newcastle;NA;a20220715lh951;de;Lufthansa;2022-07-15T17:50:00+0100;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A32A;;2022-07-12T05:31:03+0200;P;LH;LH 999;1;NA;NA;65;TRUE;AMS;2022-07-15T20:40:00+0200;NA;Amsterdam;NA;a20220715lh999;de;Lufthansa;2022-07-15T19:35:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A319;;2022-07-12T05:31:03+0200;P;LH;LH 1369;1;NA;NA;95;TRUE;KRK;2022-07-15T20:40:00+0200;NA;Krakau;NA;a20220715lh1369;de;Lufthansa;2022-07-15T19:05:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A21N;;2022-07-12T05:31:03+0200;P;LH;LH 1047;1;NA;NA;70;TRUE;CDG;2022-07-15T20:40:00+0200;NA;Paris Ch. de Gaulle;NA;a20220715lh1047;de;Lufthansa;2022-07-15T19:30:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A32A;;2022-07-13T05:31:09+0200;P;LH;LH 999;1;NA;NA;65;TRUE;AMS;2022-07-15T20:40:00+0200;NA;Amsterdam;NA;a20220715lh999;de;Lufthansa;2022-07-15T19:35:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A319;;2022-07-13T05:31:09+0200;P;LH;LH 1369;1;NA;NA;95;TRUE;KRK;2022-07-15T20:40:00+0200;NA;Krakau;NA;a20220715lh1369;de;Lufthansa;2022-07-15T19:05:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A21N;;2022-07-13T05:31:09+0200;P;LH;LH 1047;1;NA;NA;70;TRUE;CDG;2022-07-15T20:40:00+0200;NA;Paris Ch. de Gaulle;NA;a20220715lh1047;de;Lufthansa;2022-07-15T19:30:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A319;;2022-07-12T05:31:03+0200;P;LH;LH 289;1;NA;NA;90;TRUE;BLQ;2022-07-15T20:45:00+0200;NA;Bologna;NA;a20220715lh289;de;Lufthansa;2022-07-15T19:15:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;CRJ9;;2022-07-12T05:31:03+0200;P;LH;LH 985;1;NA;NA;125;TRUE;ORK;2022-07-15T20:45:00+0200;NA;Cork;NA;a20220715lh985;de;Lufthansa;2022-07-15T17:40:00+0100;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-12T05:31:03+0200;P;LH;LH 947;1;NA;NA;100;TRUE;MAN;2022-07-15T20:45:00+0200;NA;Manchester;NA;a20220715lh947;de;Lufthansa;2022-07-15T18:05:00+0100;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A319;;2022-07-12T05:31:03+0200;P;LH;LH 1089;1;NA;NA;95;TRUE;MRS;2022-07-15T20:45:00+0200;NA;Marseille;NA;a20220715lh1089;de;Lufthansa;2022-07-15T19:10:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A319;;2022-07-12T05:31:03+0200;P;LH;LH 331;1;NA;NA;85;TRUE;VCE;2022-07-15T20:45:00+0200;NA;Venedig-Marco Polo;NA;a20220715lh331;de;Lufthansa;2022-07-15T19:20:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A319;;2022-07-13T05:31:09+0200;P;LH;LH 289;1;NA;NA;90;TRUE;BLQ;2022-07-15T20:45:00+0200;NA;Bologna;NA;a20220715lh289;de;Lufthansa;2022-07-15T19:15:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;CRJ9;;2022-07-13T05:31:09+0200;P;LH;LH 985;1;NA;NA;125;TRUE;ORK;2022-07-15T20:45:00+0200;NA;Cork;NA;a20220715lh985;de;Lufthansa;2022-07-15T17:40:00+0100;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A321;;2022-07-13T05:31:09+0200;P;LH;LH 947;1;NA;NA;100;TRUE;MAN;2022-07-15T20:45:00+0200;NA;Manchester;NA;a20220715lh947;de;Lufthansa;2022-07-15T18:05:00+0100;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A319;;2022-07-13T05:31:09+0200;P;LH;LH 1089;1;NA;NA;95;TRUE;MRS;2022-07-15T20:45:00+0200;NA;Marseille;NA;a20220715lh1089;de;Lufthansa;2022-07-15T19:10:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A319;;2022-07-13T05:31:09+0200;P;LH;LH 331;1;NA;NA;85;TRUE;VCE;2022-07-15T20:45:00+0200;NA;Venedig-Marco Polo;NA;a20220715lh331;de;Lufthansa;2022-07-15T19:20:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-12T05:31:03+0200;P;LH;LH 981;1;NA;NA;120;TRUE;DUB;2022-07-15T20:50:00+0200;NA;Dublin;NA;a20220715lh981;de;Lufthansa;2022-07-15T17:50:00+0100;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-12T05:31:03+0200;P;TK;TK 1597;1;NA;NA;190;TRUE;IST;2022-07-15T20:50:00+0200;NA;Istanbul;NA;a20220715tk1597;de;Turkish Airlines;2022-07-15T18:40:00+0300;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A321;;2022-07-13T05:31:09+0200;P;LH;LH 981;1;NA;NA;120;TRUE;DUB;2022-07-15T20:50:00+0200;NA;Dublin;NA;a20220715lh981;de;Lufthansa;2022-07-15T17:50:00+0100;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A321;;2022-07-13T05:31:09+0200;P;TK;TK 1597;1;NA;NA;190;TRUE;IST;2022-07-15T20:50:00+0200;NA;Istanbul;NA;a20220715tk1597;de;Turkish Airlines;2022-07-15T18:40:00+0300;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-12T05:31:03+0200;P;LH;LH 201;1;NA;NA;70;TRUE;BER;2022-07-15T20:55:00+0200;NA;Berlin-Brandenburg;NA;a20220715lh201;de;Lufthansa;2022-07-15T19:45:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-12T05:31:03+0200;P;LH;LH 1145;1;NA;NA;125;TRUE;BIO;2022-07-15T20:55:00+0200;NA;Bilbao;NA;a20220715lh1145;de;Lufthansa;2022-07-15T18:50:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A21N;;2022-07-12T05:31:03+0200;P;LH;LH 965;1;NA;NA;110;TRUE;EDI;2022-07-15T20:55:00+0200;NA;Edinburgh;NA;a20220715lh965;de;Lufthansa;2022-07-15T18:05:00+0100;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A32A;;2022-07-12T05:31:03+0200;P;LH;LH 819;1;NA;NA;100;TRUE;GOT;2022-07-15T20:55:00+0200;NA;Göteborg;NA;a20220715lh819;de;Lufthansa;2022-07-15T19:15:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-12T05:31:03+0200;P;LH;LH 323;1;NA;NA;125;TRUE;"NAP";2022-07-15T20:55:00+0200;NA;Neapel;NA;a20220715lh323;de;Lufthansa;2022-07-15T18:50:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A20N;;2022-07-12T05:31:03+0200;P;LH;LH 867;1;NA;NA;125;TRUE;OSL;2022-07-15T20:55:00+0200;NA;Oslo-Gardermoen;NA;a20220715lh867;de;Lufthansa;2022-07-15T18:50:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A21N;;2022-07-12T05:31:03+0200;P;LH;LH 1351;1;NA;NA;105;TRUE;WAW;2022-07-15T20:55:00+0200;NA;Warschau;NA;a20220715lh1351;de;Lufthansa;2022-07-15T19:10:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A321;;2022-07-13T05:31:09+0200;P;LH;LH 201;1;NA;NA;70;TRUE;BER;2022-07-15T20:55:00+0200;NA;Berlin-Brandenburg;NA;a20220715lh201;de;Lufthansa;2022-07-15T19:45:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A321;;2022-07-13T05:31:09+0200;P;LH;LH 1145;1;NA;NA;125;TRUE;BIO;2022-07-15T20:55:00+0200;NA;Bilbao;NA;a20220715lh1145;de;Lufthansa;2022-07-15T18:50:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A21N;;2022-07-13T05:31:09+0200;P;LH;LH 965;1;NA;NA;110;TRUE;EDI;2022-07-15T20:55:00+0200;NA;Edinburgh;NA;a20220715lh965;de;Lufthansa;2022-07-15T18:05:00+0100;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A32A;;2022-07-13T05:31:09+0200;P;LH;LH 819;1;NA;NA;100;TRUE;GOT;2022-07-15T20:55:00+0200;NA;Göteborg;NA;a20220715lh819;de;Lufthansa;2022-07-15T19:15:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A321;;2022-07-13T05:31:09+0200;P;LH;LH 323;1;NA;NA;125;TRUE;"NAP";2022-07-15T20:55:00+0200;NA;Neapel;NA;a20220715lh323;de;Lufthansa;2022-07-15T18:50:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A20N;;2022-07-13T05:31:09+0200;P;LH;LH 867;1;NA;NA;125;TRUE;OSL;2022-07-15T20:55:00+0200;NA;Oslo-Gardermoen;NA;a20220715lh867;de;Lufthansa;2022-07-15T18:50:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A21N;;2022-07-13T05:31:09+0200;P;LH;LH 1351;1;NA;NA;105;TRUE;WAW;2022-07-15T20:55:00+0200;NA;Warschau;NA;a20220715lh1351;de;Lufthansa;2022-07-15T19:10:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A319;;2022-07-12T05:31:03+0200;P;LH;LH 121;1;NA;NA;60;TRUE;MUC;2022-07-15T21:00:00+0200;NA;München;NA;a20220715lh121;de;Lufthansa;2022-07-15T20:00:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A319;;2022-07-13T05:31:09+0200;P;LH;LH 121;1;NA;NA;60;TRUE;MUC;2022-07-15T21:00:00+0200;NA;München;NA;a20220715lh121;de;Lufthansa;2022-07-15T20:00:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A319;;2022-07-12T05:31:03+0200;P;LH;LH 1019;1;NA;NA;60;TRUE;BRU;2022-07-15T21:05:00+0200;NA;Brüssel;NA;a20220715lh1019;de;Lufthansa;2022-07-15T20:05:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-12T05:31:03+0200;P;LH;LH 805;1;NA;NA;125;TRUE;ARN;2022-07-15T21:05:00+0200;NA;Stockholm-Arlanda;NA;a20220715lh805;de;Lufthansa;2022-07-15T19:00:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A319;;2022-07-13T05:31:09+0200;P;LH;LH 1019;1;NA;NA;60;TRUE;BRU;2022-07-15T21:05:00+0200;NA;Brüssel;NA;a20220715lh1019;de;Lufthansa;2022-07-15T20:05:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A321;;2022-07-13T05:31:09+0200;P;LH;LH 805;1;NA;NA;125;TRUE;ARN;2022-07-15T21:05:00+0200;NA;Stockholm-Arlanda;NA;a20220715lh805;de;Lufthansa;2022-07-15T19:00:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A20N;;2022-07-12T05:31:03+0200;P;LH;LH 033;1;NA;NA;70;TRUE;HAM;2022-07-15T21:10:00+0200;NA;Hamburg;NA;a20220715lh033;de;Lufthansa;2022-07-15T20:00:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A319;;2022-07-12T05:31:03+0200;P;LH;LH 1199;1;NA;NA;60;TRUE;ZRH;2022-07-15T21:10:00+0200;NA;Zürich;NA;a20220715lh1199;de;Lufthansa;2022-07-15T20:10:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A20N;;2022-07-13T05:31:09+0200;P;LH;LH 033;1;NA;NA;70;TRUE;HAM;2022-07-15T21:10:00+0200;NA;Hamburg;NA;a20220715lh033;de;Lufthansa;2022-07-15T20:00:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A319;;2022-07-13T05:31:09+0200;P;LH;LH 1199;1;NA;NA;60;TRUE;ZRH;2022-07-15T21:10:00+0200;NA;Zürich;NA;a20220715lh1199;de;Lufthansa;2022-07-15T20:10:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A332;;2022-07-12T05:31:03+0200;P;DE;DE 1511;1;NA;NA;135;TRUE;PMI;2022-07-15T21:15:00+0200;NA;Palma de Mallorca;NA;a20220715de1511;de;Condor;2022-07-15T19:00:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A332;;2022-07-13T05:31:09+0200;P;DE;DE 1511;1;NA;NA;135;TRUE;PMI;2022-07-15T21:15:00+0200;NA;Palma de Mallorca;NA;a20220715de1511;de;Condor;2022-07-15T19:00:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A32A;;2022-07-12T05:31:03+0200;P;4Y;4Y 1205;1;NA;NA;200;TRUE;HER;2022-07-15T21:20:00+0200;NA;Heraklion;NA;a202207154y1205;de;Eurowings Discover;2022-07-15T19:00:00+0300;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;B753;;2022-07-12T05:31:03+0200;P;DE;DE 1591;1;NA;NA;205;TRUE;KGS;2022-07-15T21:20:00+0200;NA;Kos;NA;a20220715de1591;de;Condor;2022-07-15T18:55:00+0300;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-12T05:31:03+0200;P;LH;LH 1151;1;NA;NA;175;TRUE;AGP;2022-07-15T21:20:00+0200;NA;Malaga;NA;a20220715lh1151;de;Lufthansa;2022-07-15T18:25:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A32A;;2022-07-12T05:31:03+0200;P;LH;LH 239;1;NA;NA;115;TRUE;FCO;2022-07-15T21:20:00+0200;NA;Rom-Fiumicino;NA;a20220715lh239;de;Lufthansa;2022-07-15T19:25:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A32A;;2022-07-13T05:31:09+0200;P;4Y;4Y 1205;1;NA;NA;200;TRUE;HER;2022-07-15T21:20:00+0200;NA;Heraklion;NA;a202207154y1205;de;Eurowings Discover;2022-07-15T19:00:00+0300;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;B753;;2022-07-13T05:31:09+0200;P;DE;DE 1591;1;NA;NA;205;TRUE;KGS;2022-07-15T21:20:00+0200;NA;Kos;NA;a20220715de1591;de;Condor;2022-07-15T18:55:00+0300;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A321;;2022-07-13T05:31:09+0200;P;LH;LH 1151;1;NA;NA;175;TRUE;AGP;2022-07-15T21:20:00+0200;NA;Malaga;NA;a20220715lh1151;de;Lufthansa;2022-07-15T18:25:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A32A;;2022-07-13T05:31:09+0200;P;LH;LH 239;1;NA;NA;115;TRUE;FCO;2022-07-15T21:20:00+0200;NA;Rom-Fiumicino;NA;a20220715lh239;de;Lufthansa;2022-07-15T19:25:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-12T05:31:03+0200;P;LH;LH 1155;1;NA;NA;140;TRUE;PMI;2022-07-15T21:30:00+0200;NA;Palma de Mallorca;NA;a20220715lh1155;de;Lufthansa;2022-07-15T19:10:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A321;;2022-07-13T05:31:09+0200;P;LH;LH 1155;1;NA;NA;140;TRUE;PMI;2022-07-15T21:30:00+0200;NA;Palma de Mallorca;NA;a20220715lh1155;de;Lufthansa;2022-07-15T19:10:00+0200;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;E190;;2022-07-12T05:31:03+0200;P;LH;LH 937;1;NA;NA;80;TRUE;LCY;2022-07-15T21:40:00+0200;NA;London-City;NA;a20220715lh937;de;Lufthansa;2022-07-15T19:20:00+0100;0;NA;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A320;;2022-07-12T05:31:03+0200;P;OS;OS 127;1;NA;NA;90;TRUE;VIE;2022-07-15T21:40:00+0200;NA;Wien;NA;a20220715os127;de;Austrian Airlines;2022-07-15T20:10:00+0200;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;E190;;2022-07-13T05:31:09+0200;P;LH;LH 937;1;NA;NA;80;TRUE;LCY;2022-07-15T21:40:00+0200;NA;London-City;NA;a20220715lh937;de;Lufthansa;2022-07-15T19:20:00+0100;0;NA;;NA;NA;NA;NA
2022-07-13T10:09:55Z;A320;;2022-07-13T05:31:09+0200;P;OS;OS 127;1;NA;NA;90;TRUE;VIE;2022-07-15T21:40:00+0200;NA;Wien;NA;a20220715os127;de;Austrian Airlines;2022-07-15T20:10:00+0200;0;NA;;NA;NA;NA;NA
